country,cow_code,year,court_type,court_name,year_first_woman,num_women,pct_women,region
Benin,434,1980,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1981,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1982,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1983,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1984,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1985,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1986,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1987,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1988,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1989,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1990,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1991,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1992,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1993,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1994,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1995,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1996,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1997,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1998,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1999,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2000,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2001,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2002,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2003,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2004,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2005,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2006,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2007,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2008,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2009,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2010,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2011,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2012,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,2013,APP,Supreme Court or Cour Supreme - 3 divisions,1973,NA,NA,Africa
Benin,434,1993,CON,Constitutional Court or Cour Constitutionnelle,1993,1,14.2857,Africa
Benin,434,1994,CON,Constitutional Court or Cour Constitutionnelle,1993,1,14.2857,Africa
Benin,434,1995,CON,Constitutional Court or Cour Constitutionnelle,1993,1,14.2857,Africa
Benin,434,1996,CON,Constitutional Court or Cour Constitutionnelle,1993,1,14.2857,Africa
Benin,434,1997,CON,Constitutional Court or Cour Constitutionnelle,1993,1,14.2857,Africa
Benin,434,1998,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,1999,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2000,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2001,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2002,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2003,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2004,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2005,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2006,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2007,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2008,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2009,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2010,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2011,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2012,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Benin,434,2013,CON,Constitutional Court or Cour Constitutionnelle,1993,2,28.5714,Africa
Bhutan,760,2008,SUP,Supreme Court,2012,0,0.0000,South Asia
Bhutan,760,2009,SUP,Supreme Court,2012,0,0.0000,South Asia
Bhutan,760,2010,SUP,Supreme Court,2012,0,0.0000,South Asia
Bhutan,760,2011,SUP,Supreme Court,2012,0,0.0000,South Asia
Bhutan,760,2012,SUP,Supreme Court,2012,1,20.0000,South Asia
Bhutan,760,2013,SUP,Supreme Court,2012,1,20.0000,South Asia
Bolivia,145,1970,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1971,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1972,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1973,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1974,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1975,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1976,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1977,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1978,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1979,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1980,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1981,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1982,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1983,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1984,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1985,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1986,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1987,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1988,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1989,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1990,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1991,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1992,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1993,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1994,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1995,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1996,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1997,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1998,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,1999,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2000,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2001,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2002,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2003,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2004,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2005,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2006,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2007,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2008,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2009,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2010,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2011,APP,Supreme Court or Tribunal Supremo de Justicia,2012,0,0.0000,Latin America & the Caribbean
Bolivia,145,2012,APP,Supreme Court or Tribunal Supremo de Justicia,2012,3,33.3333,Latin America & the Caribbean
Bolivia,145,2013,APP,Supreme Court or Tribunal Supremo de Justicia,2012,3,33.3333,Latin America & the Caribbean
Bolivia,145,1999,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2000,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2001,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2002,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2003,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2004,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2005,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2006,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2007,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2008,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2009,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2010,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2011,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2012,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bolivia,145,2013,CON,Plurinational Constitutional Tribunal,1999,NA,NA,Latin America & the Caribbean
Bosnia and Herzegovina,346,2002,APP,Court of BiH - 3 divisions,2004,0,0.0000,West (not Scandinavia)
Bosnia and Herzegovina,346,2003,APP,Court of BiH - 3 divisions,2004,0,0.0000,West (not Scandinavia)
Bosnia and Herzegovina,346,2004,APP,Court of BiH - 3 divisions,2004,2,NA,West (not Scandinavia)
Bosnia and Herzegovina,346,2005,APP,Court of BiH - 3 divisions,2004,3,8.5714,West (not Scandinavia)
Bosnia and Herzegovina,346,2006,APP,Court of BiH - 3 divisions,2004,4,NA,West (not Scandinavia)
Bosnia and Herzegovina,346,2007,APP,Court of BiH - 3 divisions,2004,9,19.5652,West (not Scandinavia)
Bosnia and Herzegovina,346,2008,APP,Court of BiH - 3 divisions,2004,16,NA,West (not Scandinavia)
Bosnia and Herzegovina,346,2009,APP,Court of BiH - 3 divisions,2004,17,30.9091,West (not Scandinavia)
Bosnia and Herzegovina,346,2010,APP,Court of BiH - 3 divisions,2004,21,37.5000,West (not Scandinavia)
Bosnia and Herzegovina,346,2011,APP,Court of BiH - 3 divisions,2004,21,38.1818,West (not Scandinavia)
Bosnia and Herzegovina,346,2012,APP,Court of BiH - 3 divisions,2004,24,48.0000,West (not Scandinavia)
Bosnia and Herzegovina,346,2013,APP,Court of BiH - 3 divisions,2004,NA,NA,West (not Scandinavia)
Bosnia and Herzegovina,346,1997,CON,BiH Constitutional Court,1998,0,0.0000,West (not Scandinavia)
Bosnia and Herzegovina,346,1998,CON,BiH Constitutional Court,1998,0,NA,West (not Scandinavia)
Bosnia and Herzegovina,346,1999,CON,BiH Constitutional Court,1998,0,NA,West (not Scandinavia)
Bosnia and Herzegovina,346,2000,CON,BiH Constitutional Court,1998,0,0.0000,West (not Scandinavia)
Bosnia and Herzegovina,346,2001,CON,BiH Constitutional Court,1998,0,0.0000,West (not Scandinavia)
Bosnia and Herzegovina,346,2002,CON,BiH Constitutional Court,1998,1,11.1111,West (not Scandinavia)
Bosnia and Herzegovina,346,2003,CON,BiH Constitutional Court,1998,1,11.1111,West (not Scandinavia)
Bosnia and Herzegovina,346,2004,CON,BiH Constitutional Court,1998,2,22.2222,West (not Scandinavia)
Bosnia and Herzegovina,346,2005,CON,BiH Constitutional Court,1998,3,33.3333,West (not Scandinavia)
Bosnia and Herzegovina,346,2006,CON,BiH Constitutional Court,1998,3,33.3333,West (not Scandinavia)
Bosnia and Herzegovina,346,2007,CON,BiH Constitutional Court,1998,3,33.3333,West (not Scandinavia)
Bosnia and Herzegovina,346,2008,CON,BiH Constitutional Court,1998,3,33.3333,West (not Scandinavia)
Bosnia and Herzegovina,346,2009,CON,BiH Constitutional Court,1998,3,33.3333,West (not Scandinavia)
Bosnia and Herzegovina,346,2010,CON,BiH Constitutional Court,1998,3,33.3333,West (not Scandinavia)
Bosnia and Herzegovina,346,2011,CON,BiH Constitutional Court,1998,4,44.4444,West (not Scandinavia)
Bosnia and Herzegovina,346,2012,CON,BiH Constitutional Court,1998,4,44.4444,West (not Scandinavia)
Bosnia and Herzegovina,346,2013,CON,BiH Constitutional Court,1998,4,44.4444,West (not Scandinavia)
Botswana,571,1970,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1971,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1972,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1973,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1974,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1975,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1976,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1977,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1978,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1979,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1980,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1981,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1982,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1983,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1984,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1985,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1986,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1987,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1988,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1989,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1990,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1991,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1992,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1993,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1994,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1995,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1996,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1997,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1998,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1999,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2000,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2001,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2002,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2003,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2004,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2005,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2006,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2007,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2008,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2009,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2010,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2011,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2012,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,2013,APP,Court of Appeal,none as of 2020,0,0.0000,Africa
Botswana,571,1970,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1971,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1972,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1973,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1974,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1975,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1976,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1977,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1978,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1979,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1980,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1981,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1982,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1983,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1984,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1985,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1986,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1987,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1988,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1989,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1990,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1991,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1992,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1993,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1994,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1995,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1996,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1997,CON,High Court,1998,0,0.0000,Africa
Botswana,571,1998,CON,High Court,1998,NA,NA,Africa
Botswana,571,1999,CON,High Court,1998,NA,NA,Africa
Botswana,571,2000,CON,High Court,1998,NA,NA,Africa
Botswana,571,2001,CON,High Court,1998,NA,NA,Africa
Botswana,571,2002,CON,High Court,1998,NA,NA,Africa
Botswana,571,2003,CON,High Court,1998,NA,NA,Africa
Botswana,571,2004,CON,High Court,1998,NA,NA,Africa
Botswana,571,2005,CON,High Court,1998,NA,NA,Africa
Botswana,571,2006,CON,High Court,1998,NA,NA,Africa
Botswana,571,2007,CON,High Court,1998,NA,NA,Africa
Botswana,571,2008,CON,High Court,1998,NA,NA,Africa
Botswana,571,2009,CON,High Court,1998,NA,NA,Africa
Botswana,571,2010,CON,High Court,1998,NA,5.6000,Africa
Botswana,571,2011,CON,High Court,1998,NA,NA,Africa
Botswana,571,2012,CON,High Court,1998,NA,NA,Africa
Botswana,571,2013,CON,High Court,1998,NA,NA,Africa
Brazil,140,1970,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1971,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1972,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1973,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1974,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1975,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1976,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1977,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1978,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1979,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1980,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1981,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1982,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1983,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1984,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1985,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1986,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1987,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1988,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1989,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1990,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1991,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1992,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1993,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1994,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1995,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1996,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1997,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1998,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,1999,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,0,0.0000,Latin America & the Caribbean
Brazil,140,2000,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,1,9.0909,Latin America & the Caribbean
Brazil,140,2001,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,1,9.0909,Latin America & the Caribbean
Brazil,140,2002,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,1,9.0909,Latin America & the Caribbean
Brazil,140,2003,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,1,9.0909,Latin America & the Caribbean
Brazil,140,2004,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,1,9.0909,Latin America & the Caribbean
Brazil,140,2005,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,1,9.0909,Latin America & the Caribbean
Brazil,140,2006,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2007,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2008,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2009,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2010,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2011,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2012,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brazil,140,2013,SUP,Supreme Federal Court or Supremo Tribunal Federal,2000,2,18.1818,Latin America & the Caribbean
Brunei,835,1984,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1985,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1986,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1987,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1988,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1989,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1990,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1991,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1992,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1993,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1994,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1995,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1996,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1997,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
Brunei,835,1998,SUP,Supreme Court,2001,0,0.0000,East Asia & Pacific
